CaseID;Prefix length;Ground truth;Predicted
17458;2;b'Clear Invoice';b'Record Goods Receipt'
17459;2;b'Clear Invoice';b'Record Goods Receipt'
17460;2;b'Record Goods Receipt';b'Record Goods Receipt'
17461;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17462;2;b'Record Invoice Receipt';b'Record Goods Receipt'
17463;2;b'Clear Invoice';b'Clear Invoice'
17464;2;b'Record Goods Receipt';b'Record Goods Receipt'
17465;2;b'Remove Payment Block';b'Record Goods Receipt'
17466;2;b'Record Goods Receipt';b'Record Goods Receipt'
17467;2;b'Record Goods Receipt';b'Record Goods Receipt'
17468;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17469;2;b'Remove Payment Block';b'Record Invoice Receipt'
17470;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17471;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17472;2;b'Record Goods Receipt';b'Record Goods Receipt'
17473;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17474;2;b'Record Goods Receipt';b'Record Goods Receipt'
17475;2;b'Record Invoice Receipt';b'Record Goods Receipt'
17476;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17477;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17478;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17479;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17480;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17481;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17482;2;b'Change Approval for Purchase Order';b'Record Goods Receipt'
17483;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17484;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17485;2;b'Record Invoice Receipt';b'Record Goods Receipt'
17486;2;b'Record Invoice Receipt';b'Record Goods Receipt'
17487;2;b'!';b'Record Invoice Receipt'
17488;2;b'Clear Invoice';b'Record Goods Receipt'
17489;2;b'Record Goods Receipt';b'Record Goods Receipt'
17490;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17491;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17492;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17493;2;b'Record Invoice Receipt';b'Record Goods Receipt'
17494;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17495;2;b'Record Goods Receipt';b'Record Goods Receipt'
17496;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17497;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
17498;2;b'!';b'Record Invoice Receipt'
17499;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
