CaseID;Prefix length;Ground truth;Predicted
12470;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12471;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12472;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12473;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12474;2;b'Record Goods Receipt';b'Record Goods Receipt'
12475;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12476;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12477;2;b'Record Goods Receipt';b'Record Goods Receipt'
12478;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12479;2;b'Record Invoice Receipt';b'Record Goods Receipt'
12480;2;b'Record Goods Receipt';b'Record Goods Receipt'
12481;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12482;2;b'Record Goods Receipt';b'Record Goods Receipt'
12483;2;b'!';b'Record Goods Receipt'
12484;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12485;2;b'!';b'Record Invoice Receipt'
12486;2;b'Clear Invoice';b'Record Goods Receipt'
12487;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12488;2;b'!';b'Record Goods Receipt'
12489;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12490;2;b'Record Goods Receipt';b'Record Goods Receipt'
12491;2;b'!';b'!'
12492;2;b'Record Goods Receipt';b'Record Goods Receipt'
12493;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12494;2;b'Receive Order Confirmation';b'Record Invoice Receipt'
12495;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12496;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12497;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12498;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12499;2;b'Change Quantity';b'Record Goods Receipt'
12500;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12501;2;b'Record Goods Receipt';b'Record Goods Receipt'
12502;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12503;2;b'Clear Invoice';b'Clear Invoice'
12504;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12505;2;b'Record Goods Receipt';b'Record Goods Receipt'
12506;2;b'Clear Invoice';b'Record Goods Receipt'
12508;2;b'!';b'Record Invoice Receipt'
12509;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12510;2;b'Record Goods Receipt';b'Record Goods Receipt'
12511;2;b'!';b'Record Invoice Receipt'
12512;2;b'Record Goods Receipt';b'Record Goods Receipt'
12513;2;b'!';b'Record Invoice Receipt'
12514;2;b'Record Goods Receipt';b'Record Goods Receipt'
12515;2;b'!';b'!'
12516;2;b'!';b'Record Invoice Receipt'
12517;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12518;2;b'Clear Invoice';b'Record Invoice Receipt'
12519;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
12520;2;b'Record Goods Receipt';b'Record Goods Receipt'
12521;2;b'!';b'Record Invoice Receipt'
