CaseID;Prefix length;Ground truth;Predicted
916;2;b'Resolve ticket';b'Resolve ticket'
917;2;b'Resolve ticket';b'Resolve ticket'
918;2;b'Wait';b'Resolve ticket'
919;2;b'Resolve ticket';b'Resolve ticket'
920;2;b'Resolve ticket';b'Resolve ticket'
921;2;b'Wait';b'Resolve ticket'
922;2;b'Resolve ticket';b'Closed'
923;2;b'Wait';b'Resolve ticket'
924;2;b'Resolve ticket';b'Resolve ticket'
925;2;b'Resolve ticket';b'Resolve ticket'
926;2;b'Resolve ticket';b'Resolve ticket'
927;2;b'Resolve ticket';b'Resolve ticket'
928;2;b'Take in charge ticket';b'Take in charge ticket'
929;2;b'Resolve ticket';b'Resolve ticket'
930;2;b'Resolve ticket';b'Resolve ticket'
931;2;b'Closed';b'Closed'
932;2;b'Take in charge ticket';b'Take in charge ticket'
933;2;b'Resolve ticket';b'Resolve ticket'
934;2;b'Resolve ticket';b'Resolve ticket'
935;2;b'Wait';b'Resolve ticket'
936;2;b'Require upgrade';b'Resolve ticket'
937;2;b'Wait';b'Resolve ticket'
938;2;b'Wait';b'Resolve ticket'
939;2;b'Resolve ticket';b'Resolve ticket'
940;2;b'Wait';b'Resolve ticket'
941;2;b'Resolve ticket';b'Resolve ticket'
942;2;b'Resolve ticket';b'Resolve ticket'
943;2;b'Take in charge ticket';b'Resolve ticket'
944;2;b'Take in charge ticket';b'Take in charge ticket'
945;2;b'Resolve ticket';b'Resolve ticket'
946;2;b'Assign seriousness';b'Take in charge ticket'
947;2;b'Take in charge ticket';b'Take in charge ticket'
948;2;b'Resolve ticket';b'Resolve ticket'
949;2;b'Resolve ticket';b'Resolve ticket'
950;2;b'Wait';b'Resolve ticket'
951;2;b'Wait';b'Resolve ticket'
952;2;b'Resolve ticket';b'Resolve ticket'
953;2;b'Resolve ticket';b'Resolve ticket'
954;2;b'Resolve ticket';b'Resolve ticket'
955;2;b'Resolve ticket';b'Resolve ticket'
956;2;b'Resolve ticket';b'Resolve ticket'
957;2;b'Wait';b'Resolve ticket'
958;2;b'Resolve ticket';b'Resolve ticket'
959;2;b'Resolve ticket';b'Resolve ticket'
960;2;b'Wait';b'Resolve ticket'
961;2;b'Resolve ticket';b'Resolve ticket'
962;2;b'Resolve ticket';b'Resolve ticket'
963;2;b'Resolve ticket';b'Resolve ticket'
964;2;b'Wait';b'Resolve ticket'
965;2;b'Wait';b'Resolve ticket'
966;2;b'Resolve ticket';b'Resolve ticket'
967;2;b'Resolve ticket';b'Resolve ticket'
968;2;b'Take in charge ticket';b'Take in charge ticket'
969;2;b'Resolve ticket';b'Resolve ticket'
970;2;b'Take in charge ticket';b'Take in charge ticket'
971;2;b'Resolve ticket';b'Resolve ticket'
972;2;b'Take in charge ticket';b'Take in charge ticket'
973;2;b'Take in charge ticket';b'Take in charge ticket'
974;2;b'Resolve ticket';b'Resolve ticket'
975;2;b'Resolve ticket';b'Resolve ticket'
976;2;b'Wait';b'Resolve ticket'
977;2;b'Take in charge ticket';b'Take in charge ticket'
978;2;b'Resolve ticket';b'Resolve ticket'
979;2;b'Resolve ticket';b'Take in charge ticket'
980;2;b'Resolve ticket';b'Resolve ticket'
981;2;b'Resolve ticket';b'Resolve ticket'
982;2;b'Closed';b'Closed'
983;2;b'Closed';b'Closed'
984;2;b'Resolve ticket';b'Resolve ticket'
985;2;b'Wait';b'Resolve ticket'
986;2;b'Resolve ticket';b'Resolve ticket'
987;2;b'Wait';b'Resolve ticket'
988;2;b'Wait';b'Resolve ticket'
989;2;b'Resolve ticket';b'Resolve ticket'
990;2;b'Wait';b'Resolve ticket'
991;2;b'Resolve ticket';b'Resolve ticket'
992;2;b'Wait';b'Resolve ticket'
993;2;b'Resolve ticket';b'Resolve ticket'
994;2;b'Wait';b'Resolve ticket'
995;2;b'Resolve ticket';b'Resolve ticket'
996;2;b'Resolve ticket';b'Resolve ticket'
997;2;b'Wait';b'Resolve ticket'
998;2;b'Resolve ticket';b'Resolve ticket'
999;2;b'Take in charge ticket';b'Take in charge ticket'
1000;2;b'Resolve ticket';b'Resolve ticket'
1001;2;b'Resolve ticket';b'Resolve ticket'
1002;2;b'Resolve ticket';b'Resolve ticket'
1003;2;b'Resolve ticket';b'Resolve ticket'
1004;2;b'Resolve ticket';b'Resolve ticket'
1005;2;b'Resolve ticket';b'Resolve ticket'
1006;2;b'Resolve ticket';b'Resolve ticket'
1007;2;b'Resolve ticket';b'Resolve ticket'
1008;2;b'Wait';b'Resolve ticket'
1009;2;b'Require upgrade';b'Resolve ticket'
1010;2;b'Take in charge ticket';b'Take in charge ticket'
1011;2;b'Resolve ticket';b'Resolve ticket'
1012;2;b'Closed';b'Closed'
1013;2;b'Wait';b'Resolve ticket'
