CaseID;Prefix length;Ground truth;Predicted
2290;2;b'Resolve ticket';b'Resolve ticket'
2291;2;b'Wait';b'Resolve ticket'
2292;2;b'Resolve ticket';b'Resolve ticket'
2293;2;b'Wait';b'Resolve ticket'
2294;2;b'Wait';b'Resolve ticket'
2295;2;b'Resolve ticket';b'Resolve ticket'
2296;2;b'Take in charge ticket';b'Take in charge ticket'
2297;2;b'Resolve ticket';b'Resolve ticket'
2298;2;b'Resolve ticket';b'Resolve ticket'
2299;2;b'Require upgrade';b'Resolve ticket'
2300;2;b'Resolve ticket';b'Resolve ticket'
2301;2;b'Wait';b'Resolve ticket'
2302;2;b'Resolve ticket';b'Resolve ticket'
2303;2;b'Wait';b'Resolve ticket'
2304;2;b'Resolve ticket';b'Resolve ticket'
2305;2;b'Wait';b'Resolve ticket'
2306;2;b'Resolve ticket';b'Resolve ticket'
2307;2;b'Wait';b'Resolve ticket'
2308;2;b'Take in charge ticket';b'Take in charge ticket'
2309;2;b'Wait';b'Resolve ticket'
2310;2;b'Wait';b'Resolve ticket'
2311;2;b'Resolve ticket';b'Resolve ticket'
2312;2;b'Resolve ticket';b'Resolve ticket'
2313;2;b'Resolve ticket';b'Resolve ticket'
2314;2;b'Resolve ticket';b'Resolve ticket'
2315;2;b'Take in charge ticket';b'Take in charge ticket'
2316;2;b'Resolve ticket';b'Resolve ticket'
2317;2;b'Wait';b'Resolve ticket'
2318;2;b'Wait';b'Resolve ticket'
2319;2;b'Resolve ticket';b'Resolve ticket'
2320;2;b'Resolve ticket';b'Resolve ticket'
2321;2;b'Resolve ticket';b'Resolve ticket'
2322;2;b'Resolve ticket';b'Resolve ticket'
2323;2;b'Resolve ticket';b'Resolve ticket'
2324;2;b'Resolve ticket';b'Resolve ticket'
2325;2;b'Wait';b'Resolve ticket'
2326;2;b'Take in charge ticket';b'Resolve ticket'
2327;2;b'Resolve ticket';b'Resolve ticket'
2328;2;b'Resolve ticket';b'Resolve ticket'
2329;2;b'Resolve ticket';b'Resolve ticket'
2330;2;b'Take in charge ticket';b'Take in charge ticket'
2331;2;b'Resolve ticket';b'Resolve ticket'
2332;2;b'Take in charge ticket';b'Resolve ticket'
2333;2;b'Resolve ticket';b'Resolve ticket'
2334;2;b'Wait';b'Resolve ticket'
2335;2;b'Create SW anomaly';b'Resolve ticket'
2336;2;b'Take in charge ticket';b'Take in charge ticket'
2337;2;b'Resolve ticket';b'Resolve ticket'
2338;2;b'Resolve ticket';b'Resolve ticket'
2339;2;b'Resolve ticket';b'Resolve ticket'
2340;2;b'Wait';b'Resolve ticket'
2341;2;b'Wait';b'Resolve ticket'
2342;2;b'Resolve ticket';b'Resolve ticket'
2343;2;b'Resolve ticket';b'Resolve ticket'
2344;2;b'Assign seriousness';b'Take in charge ticket'
2345;2;b'Take in charge ticket';b'Take in charge ticket'
2346;2;b'Closed';b'Closed'
2347;2;b'Wait';b'Resolve ticket'
2348;2;b'Resolve ticket';b'Resolve ticket'
2349;2;b'Resolve ticket';b'Resolve ticket'
2350;2;b'Closed';b'Closed'
2351;2;b'Resolve ticket';b'Resolve ticket'
2352;2;b'Resolve ticket';b'Resolve ticket'
2353;2;b'Take in charge ticket';b'Take in charge ticket'
2354;2;b'Resolve ticket';b'Resolve ticket'
2355;2;b'Wait';b'Resolve ticket'
2356;2;b'Closed';b'Closed'
2357;2;b'Resolve ticket';b'Resolve ticket'
2358;2;b'Resolve ticket';b'Resolve ticket'
2359;2;b'Take in charge ticket';b'Take in charge ticket'
2360;2;b'Wait';b'Resolve ticket'
2361;2;b'Resolve ticket';b'Resolve ticket'
2362;2;b'Resolve ticket';b'Resolve ticket'
2363;2;b'Resolve ticket';b'Resolve ticket'
2364;2;b'Resolve ticket';b'Resolve ticket'
2365;2;b'Wait';b'Resolve ticket'
2366;2;b'Resolve ticket';b'Resolve ticket'
2367;2;b'Take in charge ticket';b'Take in charge ticket'
2368;2;b'Resolve ticket';b'Resolve ticket'
2369;2;b'Resolve ticket';b'Resolve ticket'
2370;2;b'Resolve ticket';b'Resolve ticket'
2371;2;b'Resolve ticket';b'Resolve ticket'
2372;2;b'Take in charge ticket';b'Take in charge ticket'
2373;2;b'Resolve ticket';b'Resolve ticket'
2374;2;b'Assign seriousness';b'Take in charge ticket'
2375;2;b'Resolve ticket';b'Resolve ticket'
2376;2;b'Resolve ticket';b'Resolve ticket'
2377;2;b'Resolve ticket';b'Resolve ticket'
2378;2;b'Wait';b'Resolve ticket'
2379;2;b'Wait';b'Resolve ticket'
2380;2;b'Assign seriousness';b'Take in charge ticket'
2381;2;b'Create SW anomaly';b'Resolve ticket'
2382;2;b'Resolve ticket';b'Resolve ticket'
2383;2;b'Resolve ticket';b'Resolve ticket'
2384;2;b'Resolve ticket';b'Resolve ticket'
2385;2;b'Resolve ticket';b'Resolve ticket'
2386;2;b'Resolve ticket';b'Closed'
2387;2;b'Resolve ticket';b'Resolve ticket'
2388;2;b'Take in charge ticket';b'Take in charge ticket'
2389;2;b'Resolve ticket';b'Resolve ticket'
2390;2;b'Resolve ticket';b'Resolve ticket'
2391;2;b'Resolve ticket';b'Resolve ticket'
2392;2;b'Resolve ticket';b'Resolve ticket'
2393;2;b'Resolve ticket';b'Resolve ticket'
2394;2;b'Resolve ticket';b'Resolve ticket'
2395;2;b'Resolve ticket';b'Resolve ticket'
2396;2;b'Resolve ticket';b'Resolve ticket'
2397;2;b'Wait';b'Resolve ticket'
2398;2;b'Take in charge ticket';b'Resolve ticket'
2399;2;b'Resolve ticket';b'Resolve ticket'
2400;2;b'Resolve ticket';b'Resolve ticket'
2401;2;b'Take in charge ticket';b'Take in charge ticket'
2402;2;b'Resolve ticket';b'Resolve ticket'
2403;2;b'Closed';b'Closed'
2404;2;b'Resolve ticket';b'Resolve ticket'
2405;2;b'Closed';b'Closed'
2406;2;b'Wait';b'Resolve ticket'
2407;2;b'Resolve ticket';b'Resolve ticket'
2408;2;b'Resolve ticket';b'Closed'
2409;2;b'Resolve ticket';b'Resolve ticket'
2410;2;b'Resolve ticket';b'Resolve ticket'
2411;2;b'Resolve ticket';b'Resolve ticket'
2412;2;b'Resolve ticket';b'Resolve ticket'
2413;2;b'Wait';b'Resolve ticket'
2414;2;b'Resolve ticket';b'Resolve ticket'
2415;2;b'Resolve ticket';b'Resolve ticket'
2416;2;b'Wait';b'Resolve ticket'
2417;2;b'Take in charge ticket';b'Take in charge ticket'
2418;2;b'Wait';b'Resolve ticket'
2419;2;b'Resolve ticket';b'Resolve ticket'
2420;2;b'Resolve ticket';b'Resolve ticket'
2421;2;b'Resolve ticket';b'Resolve ticket'
2422;2;b'Resolve ticket';b'Resolve ticket'
2423;2;b'Schedule intervention';b'Resolve ticket'
2424;2;b'Resolve ticket';b'Resolve ticket'
2425;2;b'Wait';b'Resolve ticket'
2426;2;b'Resolve ticket';b'Resolve ticket'
2427;2;b'Resolve ticket';b'Resolve ticket'
2428;2;b'Wait';b'Resolve ticket'
2429;2;b'Resolve ticket';b'Resolve ticket'
2430;2;b'Resolve ticket';b'Resolve ticket'
2431;2;b'Wait';b'Resolve ticket'
2432;2;b'Closed';b'Closed'
2433;2;b'Resolve ticket';b'Resolve ticket'
2434;2;b'Wait';b'Resolve ticket'
2435;2;b'Closed';b'Closed'
2436;2;b'Resolve ticket';b'Resolve ticket'
2437;2;b'Resolve ticket';b'Resolve ticket'
2438;2;b'Wait';b'Resolve ticket'
2439;2;b'Resolve ticket';b'Resolve ticket'
2440;2;b'Take in charge ticket';b'Take in charge ticket'
2441;2;b'Wait';b'Resolve ticket'
2442;2;b'Wait';b'Resolve ticket'
2443;2;b'Resolve ticket';b'Resolve ticket'
2444;2;b'Take in charge ticket';b'Take in charge ticket'
2445;2;b'Resolve ticket';b'Resolve ticket'
2446;2;b'Take in charge ticket';b'Resolve ticket'
2447;2;b'Resolve ticket';b'Resolve ticket'
2448;2;b'Resolve ticket';b'Resolve ticket'
2449;2;b'Resolve ticket';b'Resolve ticket'
2450;2;b'Create SW anomaly';b'Resolve ticket'
2451;2;b'Wait';b'Resolve ticket'
2452;2;b'Resolve ticket';b'Resolve ticket'
2453;2;b'Wait';b'Resolve ticket'
2454;2;b'Wait';b'Resolve ticket'
2455;2;b'Resolve ticket';b'Resolve ticket'
2456;2;b'Resolve ticket';b'Resolve ticket'
2457;2;b'Wait';b'Resolve ticket'
2458;2;b'Resolve ticket';b'Resolve ticket'
2459;2;b'Resolve ticket';b'Resolve ticket'
2460;2;b'Resolve ticket';b'Resolve ticket'
2461;2;b'Resolve ticket';b'Resolve ticket'
2462;2;b'Resolve ticket';b'Resolve ticket'
2463;2;b'Take in charge ticket';b'Take in charge ticket'
2464;2;b'Resolve ticket';b'Resolve ticket'
2465;2;b'Require upgrade';b'Resolve ticket'
2466;2;b'Wait';b'Resolve ticket'
2467;2;b'Wait';b'Resolve ticket'
2468;2;b'Resolve ticket';b'Resolve ticket'
2469;2;b'Wait';b'Resolve ticket'
2470;2;b'Wait';b'Resolve ticket'
2471;2;b'Resolve ticket';b'Resolve ticket'
2472;2;b'Wait';b'Resolve ticket'
2473;2;b'Resolve ticket';b'Resolve ticket'
2474;2;b'Create SW anomaly';b'Resolve ticket'
2475;2;b'Require upgrade';b'Resolve ticket'
2476;2;b'Resolve ticket';b'Resolve ticket'
2477;2;b'Resolve ticket';b'Resolve ticket'
2478;2;b'Closed';b'Closed'
2479;2;b'Resolve ticket';b'Resolve ticket'
2480;2;b'Require upgrade';b'Resolve ticket'
