CaseID;Prefix length;Ground truth;Predicted
4988;2;b'Change Price';b'Record Goods Receipt'
4989;2;b'Clear Invoice';b'Clear Invoice'
4990;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
4991;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
4992;2;b'Change Quantity';b'Record Goods Receipt'
4993;2;b'Record Goods Receipt';b'Record Goods Receipt'
4994;2;b'Record Invoice Receipt';b'Record Goods Receipt'
4995;2;b'Record Goods Receipt';b'Record Goods Receipt'
4996;2;b'Record Goods Receipt';b'Record Goods Receipt'
4997;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
4998;2;b'!';b'!'
4999;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5000;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5001;2;b'!';b'Record Goods Receipt'
5002;2;b'Record Goods Receipt';b'Clear Invoice'
5003;2;b'Record Goods Receipt';b'Record Goods Receipt'
5004;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5005;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5006;2;b'Record Goods Receipt';b'Clear Invoice'
5007;2;b'Record Goods Receipt';b'Record Goods Receipt'
5008;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5009;2;b'Record Invoice Receipt';b'Record Goods Receipt'
5010;2;b'Record Goods Receipt';b'Record Goods Receipt'
5011;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5012;2;b'Delete Purchase Order Item';b'Record Goods Receipt'
5013;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5014;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5015;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5016;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5017;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5018;2;b'Record Goods Receipt';b'Clear Invoice'
5019;2;b'!';b'Record Goods Receipt'
5020;2;b'Clear Invoice';b'Record Invoice Receipt'
5021;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5022;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5023;2;b'Record Goods Receipt';b'Record Goods Receipt'
5024;2;b'Clear Invoice';b'Clear Invoice'
5025;2;b'Record Goods Receipt';b'Record Goods Receipt'
5026;2;b'Record Goods Receipt';b'Clear Invoice'
5027;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5028;2;b'Record Goods Receipt';b'Record Goods Receipt'
5029;2;b'Record Goods Receipt';b'Record Goods Receipt'
5030;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5031;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5032;2;b'Clear Invoice';b'Clear Invoice'
5033;2;b'Record Goods Receipt';b'Clear Invoice'
5034;2;b'Record Goods Receipt';b'Record Invoice Receipt'
5035;2;b'Record Goods Receipt';b'Record Goods Receipt'
5036;2;b'!';b'!'
5037;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5038;2;b'Change Quantity';b'Record Goods Receipt'
5039;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5040;2;b'Record Goods Receipt';b'Record Goods Receipt'
5041;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5042;2;b'!';b'!'
5043;2;b'Clear Invoice';b'Clear Invoice'
5044;2;b'!';b'Record Goods Receipt'
5045;2;b'Clear Invoice';b'Clear Invoice'
5046;2;b'Clear Invoice';b'Clear Invoice'
5047;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5048;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5049;2;b'Clear Invoice';b'Clear Invoice'
5050;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5051;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5052;2;b'Record Goods Receipt';b'Record Invoice Receipt'
5053;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5054;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5056;2;b'!';b'!'
5057;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5058;2;b'Record Goods Receipt';b'Clear Invoice'
5059;2;b'Record Goods Receipt';b'Clear Invoice'
5060;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5061;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5062;2;b'!';b'Record Invoice Receipt'
5063;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
5064;2;b'Record Goods Receipt';b'Record Invoice Receipt'
