CaseID;Prefix length;Ground truth;Predicted
2748;2;b'Wait';b'Closed'
2749;2;b'Resolve ticket';b'Closed'
2750;2;b'Wait';b'Closed'
2751;2;b'Closed';b'Closed'
2752;2;b'Resolve ticket';b'Closed'
2753;2;b'Resolve ticket';b'Closed'
2754;2;b'Resolve ticket';b'Closed'
2755;2;b'Resolve ticket';b'Closed'
2756;2;b'Resolve ticket';b'Closed'
2757;2;b'Wait';b'Closed'
2758;2;b'Resolve ticket';b'Closed'
2759;2;b'Closed';b'Closed'
2760;2;b'Resolve ticket';b'Closed'
2761;2;b'Resolve ticket';b'Closed'
2762;2;b'Resolve ticket';b'Closed'
2763;2;b'Wait';b'Closed'
2764;2;b'Wait';b'Closed'
2765;2;b'Resolve ticket';b'Closed'
2766;2;b'Take in charge ticket';b'Take in charge ticket'
2767;2;b'Resolve ticket';b'Closed'
2768;2;b'Resolve ticket';b'Closed'
2769;2;b'Resolve ticket';b'Closed'
2770;2;b'Resolve ticket';b'Closed'
2771;2;b'Resolve ticket';b'Closed'
2772;2;b'Resolve ticket';b'Closed'
2773;2;b'Resolve ticket';b'Closed'
2774;2;b'Resolve ticket';b'Take in charge ticket'
2775;2;b'Take in charge ticket';b'Closed'
2776;2;b'Wait';b'Closed'
2777;2;b'Take in charge ticket';b'Take in charge ticket'
2778;2;b'Resolve ticket';b'Closed'
2779;2;b'Closed';b'Closed'
2780;2;b'Resolve ticket';b'Closed'
2781;2;b'Take in charge ticket';b'Closed'
2782;2;b'Take in charge ticket';b'Take in charge ticket'
2783;2;b'Resolve ticket';b'Closed'
2784;2;b'Resolve ticket';b'Closed'
2785;2;b'Resolve ticket';b'Closed'
2786;2;b'Resolve ticket';b'Closed'
2787;2;b'Wait';b'Closed'
2788;2;b'Resolve ticket';b'Closed'
2789;2;b'Resolve ticket';b'Closed'
2790;2;b'Resolve ticket';b'Closed'
2791;2;b'Resolve ticket';b'Closed'
2792;2;b'Resolve ticket';b'Closed'
2793;2;b'Wait';b'Closed'
2794;2;b'Wait';b'Closed'
2795;2;b'Resolve ticket';b'Closed'
2796;2;b'Closed';b'Closed'
2797;2;b'Take in charge ticket';b'Take in charge ticket'
2798;2;b'Resolve ticket';b'Closed'
2799;2;b'Resolve ticket';b'Closed'
2800;2;b'Wait';b'Closed'
2801;2;b'Resolve ticket';b'Closed'
2802;2;b'Resolve ticket';b'Closed'
2803;2;b'Resolve ticket';b'Closed'
2804;2;b'Take in charge ticket';b'Take in charge ticket'
2805;2;b'Take in charge ticket';b'Take in charge ticket'
2806;2;b'Resolve ticket';b'Closed'
2807;2;b'Wait';b'Closed'
2808;2;b'Resolve ticket';b'Closed'
2809;2;b'Take in charge ticket';b'Take in charge ticket'
2810;2;b'Resolve ticket';b'Closed'
2811;2;b'Take in charge ticket';b'Take in charge ticket'
2812;2;b'Resolve ticket';b'Closed'
2813;2;b'Resolve ticket';b'Closed'
2814;2;b'Resolve ticket';b'Closed'
2815;2;b'Create SW anomaly';b'Closed'
2816;2;b'Resolve ticket';b'Closed'
2817;2;b'Take in charge ticket';b'Take in charge ticket'
2818;2;b'Take in charge ticket';b'Take in charge ticket'
2819;2;b'Resolve ticket';b'Closed'
2820;2;b'Resolve ticket';b'Closed'
2821;2;b'Resolve ticket';b'Closed'
2822;2;b'Resolve ticket';b'Closed'
2823;2;b'Resolve ticket';b'Closed'
2824;2;b'Take in charge ticket';b'Take in charge ticket'
2825;2;b'Wait';b'Closed'
2826;2;b'Resolve ticket';b'Closed'
2827;2;b'Wait';b'Closed'
2828;2;b'Resolve ticket';b'Closed'
2829;2;b'Resolve ticket';b'Closed'
2830;2;b'Resolve ticket';b'Closed'
2831;2;b'Resolve ticket';b'Closed'
2832;2;b'Wait';b'Closed'
2833;2;b'Wait';b'Closed'
2834;2;b'Wait';b'Closed'
2835;2;b'Resolve ticket';b'Closed'
2836;2;b'Resolve ticket';b'Closed'
2837;2;b'Wait';b'Closed'
2838;2;b'Wait';b'Closed'
2839;2;b'Resolve ticket';b'Closed'
2840;2;b'Resolve ticket';b'Closed'
2841;2;b'Resolve ticket';b'Closed'
2842;2;b'Resolve ticket';b'Closed'
2843;2;b'Resolve ticket';b'Closed'
2844;2;b'Assign seriousness';b'Take in charge ticket'
2845;2;b'Wait';b'Closed'
2846;2;b'Resolve ticket';b'Closed'
2847;2;b'Wait';b'Closed'
2848;2;b'Resolve ticket';b'Closed'
2849;2;b'Resolve ticket';b'Closed'
2850;2;b'Resolve ticket';b'Closed'
2851;2;b'Closed';b'Closed'
2852;2;b'Assign seriousness';b'Take in charge ticket'
2853;2;b'Resolve ticket';b'Closed'
2854;2;b'Resolve ticket';b'Closed'
2855;2;b'Resolve ticket';b'Closed'
2856;2;b'Resolve ticket';b'Closed'
2857;2;b'Wait';b'Closed'
2858;2;b'Resolve ticket';b'Closed'
2859;2;b'Wait';b'Closed'
2860;2;b'Wait';b'Closed'
2861;2;b'Resolve ticket';b'Closed'
2862;2;b'Assign seriousness';b'Take in charge ticket'
2863;2;b'Resolve ticket';b'Closed'
2864;2;b'Resolve ticket';b'Closed'
2865;2;b'Wait';b'Closed'
2866;2;b'Wait';b'Closed'
2867;2;b'Closed';b'Closed'
2868;2;b'Wait';b'Closed'
2869;2;b'Resolve ticket';b'Closed'
2870;2;b'Resolve ticket';b'Closed'
2871;2;b'Resolve ticket';b'Closed'
2872;2;b'Wait';b'Closed'
2873;2;b'Resolve ticket';b'Closed'
2874;2;b'Wait';b'Closed'
2875;2;b'Resolve ticket';b'Closed'
2876;2;b'Wait';b'Closed'
2877;2;b'Resolve ticket';b'Closed'
2878;2;b'Resolve ticket';b'Closed'
2879;2;b'Resolve ticket';b'Closed'
2880;2;b'Require upgrade';b'Closed'
2881;2;b'Resolve ticket';b'Closed'
2882;2;b'Resolve ticket';b'Closed'
2883;2;b'Resolve ticket';b'Closed'
2884;2;b'Resolve ticket';b'Closed'
2885;2;b'Resolve ticket';b'Closed'
2886;2;b'Wait';b'Closed'
2887;2;b'Resolve ticket';b'Closed'
2888;2;b'Resolve ticket';b'Closed'
2889;2;b'Resolve ticket';b'Closed'
2890;2;b'Wait';b'Closed'
2891;2;b'Resolve ticket';b'Closed'
2892;2;b'Resolve ticket';b'Closed'
2893;2;b'Wait';b'Closed'
2894;2;b'Resolve ticket';b'Closed'
2895;2;b'Resolve ticket';b'Closed'
2896;2;b'Require upgrade';b'Closed'
2897;2;b'Resolve ticket';b'Closed'
2898;2;b'Resolve ticket';b'Closed'
2899;2;b'Resolve ticket';b'Closed'
2900;2;b'Resolve ticket';b'Closed'
2901;2;b'Resolve ticket';b'Closed'
2902;2;b'Resolve ticket';b'Closed'
2903;2;b'Wait';b'Closed'
2904;2;b'Resolve ticket';b'Closed'
2905;2;b'Resolve ticket';b'Closed'
2906;2;b'Resolve ticket';b'Closed'
2907;2;b'Resolve ticket';b'Closed'
2908;2;b'Assign seriousness';b'Take in charge ticket'
2909;2;b'Wait';b'Closed'
2910;2;b'Resolve ticket';b'Closed'
2911;2;b'Closed';b'Closed'
2912;2;b'Resolve ticket';b'Closed'
2913;2;b'Closed';b'Closed'
2914;2;b'Take in charge ticket';b'Take in charge ticket'
2915;2;b'Resolve ticket';b'Closed'
2916;2;b'Resolve ticket';b'Closed'
2917;2;b'Require upgrade';b'Closed'
2918;2;b'Closed';b'Closed'
2919;2;b'Take in charge ticket';b'Closed'
2920;2;b'Wait';b'Closed'
2921;2;b'Resolve ticket';b'Closed'
2922;2;b'Resolve ticket';b'Closed'
2923;2;b'Take in charge ticket';b'Take in charge ticket'
2924;2;b'Take in charge ticket';b'Take in charge ticket'
2925;2;b'Resolve ticket';b'Closed'
2926;2;b'Resolve ticket';b'Closed'
