CaseID;Prefix length;Ground truth;Predicted
9976;2;b'Record Goods Receipt';b'Record Goods Receipt'
9977;2;b'Record Goods Receipt';b'Record Goods Receipt'
9978;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9979;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9980;2;b'Record Goods Receipt';b'Record Goods Receipt'
9981;2;b'Clear Invoice';b'Clear Invoice'
9982;2;b'Record Goods Receipt';b'Clear Invoice'
9983;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9984;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9985;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9986;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9987;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9988;2;b'Remove Payment Block';b'Clear Invoice'
9989;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
9990;2;b'Record Goods Receipt';b'Record Goods Receipt'
9991;2;b'Clear Invoice';b'Record Invoice Receipt'
9992;2;b'Record Goods Receipt';b'Record Goods Receipt'
9994;2;b'Record Invoice Receipt';b'Record Goods Receipt'
9995;2;b'Record Goods Receipt';b'Record Goods Receipt'
9996;2;b'Remove Payment Block';b'Clear Invoice'
9997;2;b'Remove Payment Block';b'Clear Invoice'
9998;2;b'Change Quantity';b'Record Invoice Receipt'
9999;2;b'!';b'Clear Invoice'
10000;2;b'Record Goods Receipt';b'Record Goods Receipt'
10001;2;b'Receive Order Confirmation';b'Record Goods Receipt'
10002;2;b'Change Price';b'Record Goods Receipt'
10003;2;b'Record Goods Receipt';b'Record Goods Receipt'
10004;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10005;2;b'!';b'Record Invoice Receipt'
10006;2;b'Receive Order Confirmation';b'Create Purchase Order Item'
10007;2;b'Record Goods Receipt';b'Record Goods Receipt'
10008;2;b'Record Goods Receipt';b'Record Goods Receipt'
10009;2;b'Record Goods Receipt';b'Record Goods Receipt'
10010;2;b'Record Goods Receipt';b'Record Goods Receipt'
10011;2;b'!';b'Record Invoice Receipt'
10012;2;b'Record Invoice Receipt';b'Record Goods Receipt'
10013;2;b'!';b'Record Invoice Receipt'
10014;2;b'!';b'!'
10015;2;b'Receive Order Confirmation';b'Record Goods Receipt'
10016;2;b'!';b'Clear Invoice'
10017;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10018;2;b'Record Goods Receipt';b'Record Goods Receipt'
10019;2;b'Record Invoice Receipt';b'Record Goods Receipt'
10020;2;b'!';b'Record Invoice Receipt'
10021;2;b'Record Goods Receipt';b'Clear Invoice'
10022;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10023;2;b'Clear Invoice';b'Clear Invoice'
10024;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10025;2;b'!';b'Clear Invoice'
10026;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10027;2;b'!';b'!'
10028;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10029;2;b'Record Goods Receipt';b'Record Goods Receipt'
10030;2;b'Remove Payment Block';b'Clear Invoice'
10031;2;b'Record Goods Receipt';b'Record Goods Receipt'
10032;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10033;2;b'Clear Invoice';b'Clear Invoice'
10034;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10035;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10036;2;b'!';b'!'
10037;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
10038;2;b'Record Goods Receipt';b'Record Goods Receipt'
10039;2;b'Record Goods Receipt';b'Record Goods Receipt'
10040;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
